6.75	155.17000000000002	4627.0	8.08320726172466	1520.6436135725091
6.2	170.51	21773.0	13.155881137188262	1224.961557892803
6.73	205.16	4267.0	13.979142254511366	592.9329739864073
6.13	185.65	10845.0	14.845919778699862	960.9599815583218
6.19	169.75	4270.0	15.955503512880561	1237.991569086651
6.98	209.9	5119.0	18.0166048056261	490.89294784137525
6.73	205.9	27515.0	19.838342722151555	580.088533527167
6.69	154.34	8666.0	23.438956842834063	1531.0143087929841
6.19	192.92	57423.0	25.56179579610957	834.0523657767793
6.69	153.81	2778.0	27.328653707703385	1540.4330453563714
6.02	184.94	47471.0	32.975016325756776	974.9652630026753
7.4	143.45	1959.0	33.45635528330781	1779.9361919346604
6.08	169.28	28229.0	36.10212901625987	1242.5662262212618
6.25	197.31	4198.0	36.932348737494046	757.0050023820867
6.57	205.17000000000002	9568.0	37.555497491638796	603.8939172240803
8.3	135.09	10983.0	38.1826459073113	2023.8453063825914
6.46	203.39	1737.0	40.98330454807139	641.5918249856073
6.59	153.89	3064.0	43.05972584856397	1530.963772845953
6.74	151.17000000000002	13813.0	42.996452617099834	1589.0258452182727
5.9	178.74	1969.0	49.4540375825292	1079.9568308786186
5.9	184.39	11716.0	51.9351314441789	985.8137589621031
7.68	139.22	7681.0	52.88517120166645	1881.0403593282124
5.87	176.16	2040.0	56.27058823529412	1122.714705882353
5.96	168.01	1738.0	59.57422324510932	1260.0494821634063
5.84	176.37	218434.0	60.51447119038245	1118.9990248770796
6.36	155.79	6302.0	62.09219295461758	1483.4817518248176
5.82	176.59	1991.0	64.66449020592667	1115.1009542943245
5.89	190.88	4714.0	66.9554518455664	878.491302503182
6.8	147.95	13762.0	66.85670687400088	1647.089158552536
7.1	144.01	19645.0	67.25156528378723	1740.7756681089336
6.25	157.22	24974.0	69.10655081284536	1452.5262673180107
6.8	147.72	7570.0	69.16578599735799	1650.79035667107
5.9	193.57	2984.0	75.93197050938338	834.5717158176943
5.78	186.83	5820.0	76.00773195876289	947.6850515463917
5.78	172.65	7366.0	76.46687483030138	1178.9249253326093
5.9	166.09	12178.0	76.85695516505173	1289.0380193792084
6.19	202.62	21927.0	77.80170565968896	672.2301272403886
6.58	149.57	48867.0	81.55620357296335	1602.11031984775
5.78	169.76	2974.0	83.9334229993275	1225.595830531271
6.37	152.96	2720.0	83.44816176470589	1529.8441176470587
5.65	177.68	3964.0	90.86881937436932	1096.0047931382442
6.42	150.91	33328.0	92.82840254440711	1567.0471075372059
6.14	155.97	81450.0	95.2290116635973	1465.05751995089
7.04	217.72	760.0	97.06052631578947	355.92763157894734
7.03	217.99	159343.0	100.86005033167444	352.1489365707938
6.42	149.86	79062.0	102.80551971870177	1583.4167235840227
5.65	189.78	3133.0	103.83913182253431	903.4586658155123
6.9	142.93	2789.0	107.95231265686625	1737.443528146289
6.21	207.3	1852.0	108.99784017278618	595.9983801295896
5.78	163.25	30906.0	108.5182165275351	1329.135669449298
5.9	158.99	28714.0	111.83736156578672	1402.417218081772
5.53	184.74	6384.0	113.89927944862156	984.9768170426065
5.53	174.99	8917.0	114.0570819782438	1137.135695861837
5.78	161.92000000000002	13457.0	114.81845879467934	1349.8534591662333
6.01	205.23	60063.0	123.81266337012804	643.360654645955
5.47	186.37	1464.0	126.75341530054645	960.8265027322404
7.35	136.98	4281.0	127.04555010511562	1879.0981079187106
6.13	208.03	5319.0	127.82534310960708	591.5645798082346
6.4	213.39	7392.0	136.57048160173161	485.89502164502164
5.53	165.48	1841.0	139.0380228136882	1283.6013036393265
5.89	205.05	1181.0	140.83319220999152	654.6198137171888
6.57	216.52	3623.0	146.99254761247585	422.8167264697764
5.53	163.53	1173.0	146.6837169650469	1312.9829497016199
6.47	144.64	2093.0	146.8967988533206	1668.537983755375
7.3	135.92000000000002	2718.0	147.93671817512876	1889.9514348785872
7.55	133.87	2235.0	149.09709172259508	1950.4362416107383
6.56	216.76	2380.0	150.0155462184874	419.4621848739496
5.89	206.32999999999998	2450.0	149.45061224489797	635.035918367347
7.63	133.1	1696.0	151.00943396226415	1972.5041273584907
6.14	148.86	9653.0	152.11157153216615	1574.9529679892262
6.48	144.18	7409.0	151.4485085706573	1675.8694830611419
5.29	171.1	598.0	160.27591973244148	1191.4247491638796
5.27	172.59	13715.0	161.32489974480495	1168.8562887349617
6.24	213.64	80906.0	162.1953501594443	497.5573999456159
5.27	171.35	145055.0	163.98195167350315	1187.154686153528
5.2	183.52	59071.0	167.18530243266576	1007.4504240659545
7.96	230.16	3142.0	167.89783577339276	54.5
5.2	176.24	1560.0	167.5871794871795	1114.051282051282
5.24	171.57	646.0	167.54643962848297	1183.267801857585
5.34	165.99	6104.0	168.1282765399738	1268.1253276539974
5.96	149.54	10655.0	172.02064758329422	1549.5323322383858
7.92	230.36	5632.0	175.88902698863637	57.14577414772727
6.34	217.18	10023.0	184.21480594632345	435.7675346702584
5.65	206.77	14249.0	189.02842304723137	646.8853954663485
6.08	145.64	3045.0	190.76584564860426	1616.3536945812807
7.56	229.15	5732.0	196.45586182833216	122.87892533147243
6.06	214.82	7579.0	198.03324976909883	497.0420899854862
4.99	185.2	6624.0	204.01660628019323	985.9512379227053
4.99	184.72	11466.0	203.49712192569336	992.7980115122972
5.13	164.21	961.0	208.1290322580645	1284.5806451612902
4.99	171.19	36745.0	209.19466594094433	1182.4590828684175
5.13	162.3	17853.0	215.67338822606845	1311.177393155212
7.2	132.0	14024.0	218.12963491158015	1933.969266970907
4.99	192.71	16913.0	220.2599775320759	881.7925264589369
5.4	153.88	19497.0	221.06124019079857	1443.9593270759603
4.92	170.22	9932.0	222.99375755134918	1193.925996778091
4.92	168.29	10310.0	228.4635305528613	1220.162851600388
4.84	187.17	4274.0	230.01871782873187	961.4450163781001
4.92	167.8	23572.0	229.6828440522654	1226.9102324792127
5.2	157.12	4302.0	230.8977219897722	1386.0976290097628
5.64	212.21	78241.0	232.79127311767488	571.9796398307792
6.9	133.36	2840.0	232.96478873239437	1877.4848591549296
6.56	224.37	22485.0	242.7972426061819	312.5264398487881
4.91	195.75	25156.0	242.8904038797901	843.844132612498
4.98	198.65	1385.0	243.78628158844765	801.7169675090253
4.69	182.34	7312.0	249.4543216630197	1028.0515590809628
4.7	175.76	4467.0	250.09402283411686	1115.0349227669576
5.12	204.19	109995.0	251.11301422791945	719.9431519614528
6.06	220.32999999999998	5820.0	256.2300687285223	422.53505154639174
4.98	201.54	1762.0	257.06980703745745	763.4131668558456
4.92	159.99	3859.0	259.1077999481731	1331.050790360197
5.64	215.68	42404.0	263.5490048108669	525.9726440901802
4.92	159.07	2507.0	263.5492620662146	1342.890307140008
5.06	155.13	12402.0	263.90961135300756	1402.96750524109
6.25	136.68	27934.0	266.849037015823	1756.0570272785853
7.0	130.27	22121.0	267.1886442746711	1930.985082048732
5.76	217.97	5934.0	269.91776204920797	484.44641051567237
4.91	202.44	4590.0	272.8575163398693	756.2084967320261
4.54	178.28	3905.0	273.96645326504483	1080.9948783610755
6.23	223.94	2595.0	277.51830443159923	357.0393063583815
5.83	220.07	2188.0	282.9099634369287	450.7870201096892
5.26	211.98	6357.0	284.95862828378165	608.8727387132295
5.82	220.41	356482.0	287.12211275744636	446.9267143923115
4.92	154.67000000000002	26149.0	288.0540747256109	1398.7965505373054
4.47	174.13	20860.0	290.05186960690315	1132.5959252157238
7.2	127.46000000000001	1342.0	290.548435171386	1992.8509687034277
5.79	220.4	1485.0	291.43838383838386	450.8855218855219
7.37	233.91	1854.0	295.98435814455235	85.00755124056094
5.13	148.48	2247.0	298.9781931464174	1492.562082777036
4.46	168.17	15773.0	301.7770874278831	1206.5677423445127
5.91	137.28	111697.0	302.2175707494382	1708.8872574912486
4.38	185.64	4116.0	303.04567541302237	989.607628765792
4.84	206.39	2294.0	306.5819529206626	711.9542284219704
5.78	138.25	1834.0	306.5959651035987	1683.1941112322793
5.51	218.52	3480.0	308.2669540229885	503.58505747126435
4.39	170.46	157231.0	309.1427517474289	1176.103262079361
4.3	183.61	25536.0	314.77474937343356	1015.421052631579
7.26	234.64	1486.0	318.99596231493945	91.00672947510094
4.26	181.82	1422.0	320.96976090014067	1037.2524613220817
4.85	151.12	1345.0	320.6171003717472	1437.1048327137546
4.25	179.21	1559.0	322.2892880051315	1068.4579858883899
4.99	147.72	4112.0	324.1135700389105	1489.7242217898834
6.26	132.12	10304.0	324.1259704968944	1813.1745923913043
4.98	212.19	2326.0	325.24935511607913	630.5073086844368
4.22	178.87	263881.0	326.77502359017893	1072.4540910486166
5.66	137.8	22695.0	326.5197620621282	1675.1435117867372
4.3	191.7	93027.0	328.20283358594816	918.6626570780526
5.14	144.68	55972.0	328.73699349674837	1538.9244800971915
4.19	179.2	1801.0	330.7590227651305	1068.423653525819
4.2	178.53	1545.0	330.72686084142396	1076.3734627831716
